REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
92592	94329	92568	94305	1738	1738	98.6	NC_017502	NC_017503
94409	94955	94385	94931	547	547	98.3	NC_017502	NC_017503
32466	34764	32434	34732	2299	2299	99.4	NC_017502	NC_017503
56719	57406	56678	57365	688	688	99.1	NC_017502	NC_017503
102405	105264	102407	105266	2860	2860	99.6	NC_017502	NC_017503
105311	106190	105313	106192	880	880	98.2	NC_017502	NC_017503
141020	142352	137635	138967	1333	1333	92.7	NC_017502	NC_017503
207990	207174	203187	202371	817	817	98.5	NC_017502	NC_017503
210115	213067	205313	208265	2953	2953	99.8	NC_017502	NC_017503
332240	333989	753224	751475	1750	1750	97.0	NC_017502	NC_017503
346343	346946	739119	738516	604	604	100.0	NC_017502	NC_017503
354428	355088	731035	730375	661	661	99.0	NC_017502	NC_017503
866005	865027	835543	834565	979	979	98.4	NC_017502	NC_017503
682458	680304	423912	426066	2155	2155	100.0	NC_017502	NC_017503
587208	586908	509539	509839	301	301	100.0	NC_017502	NC_017503
669173	667781	437186	438572	1393	1387	99.5	NC_017502	NC_017503
674227	672808	432135	433554	1420	1420	100.0	NC_017502	NC_017503
807120	806280	272294	273134	841	841	100.0	NC_017502	NC_017503
908229	908910	877770	878451	682	682	100.0	NC_017502	NC_017503
937646	936608	903412	902374	1039	1039	99.1	NC_017502	NC_017503
438168	438351	649504	649321	184	184	100.0	NC_017502	NC_017503
731936	730964	374404	375376	973	973	99.0	NC_017502	NC_017503
764216	763346	340916	341786	871	871	99.3	NC_017502	NC_017503
869517	869274	839055	838812	244	244	98.7	NC_017502	NC_017503
871935	871821	841473	841359	115	115	100.0	NC_017502	NC_017503
874566	874263	844104	843801	304	304	100.0	NC_017502	NC_017503
969776	969470	935229	935070	307	160	92.3	NC_017502	NC_017503
21316	22144	21286	22114	829	829	97.8	NC_017502	NC_017503
31421	31889	31389	31857	469	469	99.3	NC_017502	NC_017503
61768	62638	61729	62599	871	871	100.0	NC_017502	NC_017503
95743	97474	95718	97449	1732	1732	99.3	NC_017502	NC_017503
948468	947622	914338	913492	847	847	97.8	NC_017502	NC_017503
74856	75537	74817	75498	682	682	100.0	NC_017502	NC_017503
133703	134630	130318	131245	928	928	99.0	NC_017502	NC_017503
178515	178986	175109	175580	472	472	100.0	NC_017502	NC_017503
422462	422972	665208	664698	511	511	100.0	NC_017502	NC_017503
526476	526764	570322	570025	289	298	97.8	NC_017502	NC_017503
508548	508401	588401	591011	148	2611	91.6	NC_017502	NC_017503
569832	569403	526925	527354	430	430	98.5	NC_017502	NC_017503
633931	632593	472433	473771	1339	1339	99.1	NC_017502	NC_017503
642210	640035	464169	466344	2176	2176	98.4	NC_017502	NC_017503
733437	734316	372902	372023	880	880	99.3	NC_017502	NC_017503
761046	762099	344086	343033	1054	1054	99.1	NC_017502	NC_017503
871818	871443	841356	840981	376	376	100.0	NC_017502	NC_017503
972281	970133	937881	935733	2149	2149	99.5	NC_017502	NC_017503
20414	18209	20432	18179	2206	2254	97.8	NC_017502	NC_017503
34809	35433	34855	35401	625	547	97.7	NC_017502	NC_017503
644348	643406	462031	462973	943	943	99.3	NC_017502	NC_017503
650099	648695	456278	457682	1405	1405	99.7	NC_017502	NC_017503
882414	883005	851952	852543	592	592	98.9	NC_017502	NC_017503
886800	887529	856340	857069	730	730	99.5	NC_017502	NC_017503
1005144	1003881	970728	969465	1264	1264	99.0	NC_017502	NC_017503
712452	711561	393920	395060	892	1141	100.0	NC_017502	NC_017503
865024	864151	834562	833689	874	874	98.6	NC_017502	NC_017503
678973	679621	427397	426749	649	649	100.0	NC_017502	NC_017503
814164	813453	265250	265961	712	712	99.1	NC_017502	NC_017503
983942	981566	949542	947169	2377	2374	98.3	NC_017502	NC_017503
637205	635381	469170	470988	1825	1819	95.7	NC_017502	NC_017503
759144	757416	345991	347731	1729	1741	97.9	NC_017502	NC_017503
869265	868560	838803	838098	706	706	99.1	NC_017502	NC_017503
877563	876915	847101	846453	649	649	99.5	NC_017502	NC_017503
966327	968706	931952	934331	2380	2380	97.6	NC_017502	NC_017503
973024	972541	938624	938141	484	484	100.0	NC_017502	NC_017503
17967	16776	17937	16746	1192	1192	98.9	NC_017502	NC_017503
31895	32441	31863	32409	547	547	100.0	NC_017502	NC_017503
63153	63591	63114	63552	439	439	100.0	NC_017502	NC_017503
97493	99449	97468	99451	1957	1984	96.3	NC_017502	NC_017503
41632	43873	41601	43833	2242	2233	97.8	NC_017502	NC_017503
61223	60203	61183	60163	1021	1021	99.7	NC_017502	NC_017503
66742	67453	66703	67414	712	712	100.0	NC_017502	NC_017503
106213	106924	106215	106926	712	712	100.0	NC_017502	NC_017503
144805	146653	141415	143263	1849	1849	99.6	NC_017502	NC_017503
214093	214414	209291	209612	322	322	100.0	NC_017502	NC_017503
303850	308020	781630	777457	4171	4174	99.7	NC_017502	NC_017503
355094	355571	730369	729892	478	478	98.0	NC_017502	NC_017503
619544	619910	488214	487848	367	367	93.3	NC_017502	NC_017503
620387	619976	487368	487779	412	412	98.5	NC_017502	NC_017503
736425	735603	369915	370737	823	823	98.1	NC_017502	NC_017503
736489	737800	369851	368540	1312	1312	99.3	NC_017502	NC_017503
738278	737864	368062	368476	415	415	98.5	NC_017502	NC_017503
738562	738367	367778	367973	196	196	100.0	NC_017502	NC_017503
738639	739278	367701	367062	640	640	98.1	NC_017502	NC_017503
740511	739362	366057	366978	1150	922	77.0	NC_017502	NC_017503
742723	740641	363845	365927	2083	2083	99.5	NC_017502	NC_017503
743639	743213	362929	363355	427	427	100.0	NC_017502	NC_017503
871051	870073	840589	839611	979	979	100.0	NC_017502	NC_017503
21203	20690	21173	20660	514	514	100.0	NC_017502	NC_017503
36370	36637	36338	36605	268	268	98.8	NC_017502	NC_017503
59649	57480	59609	57440	2170	2170	99.7	NC_017502	NC_017503
99452	99782	99454	99784	331	331	100.0	NC_017502	NC_017503
144543	144813	141153	141423	271	271	98.8	NC_017502	NC_017503
208962	210009	204159	205206	1048	1048	98.8	NC_017502	NC_017503
217126	217951	212325	213150	826	826	99.2	NC_017502	NC_017503
303739	302908	781747	782578	832	832	97.8	NC_017502	NC_017503
8573	8924	8545	8893	352	349	96.5	NC_017502	NC_017503
11598	13248	11567	13217	1651	1651	98.3	NC_017502	NC_017503
398451	399258	689220	688413	808	808	100.0	NC_017502	NC_017503
402938	404069	684733	683602	1132	1132	96.0	NC_017502	NC_017503
437085	438132	650587	649540	1048	1048	98.8	NC_017502	NC_017503
529077	530409	567712	566380	1333	1333	99.3	NC_017502	NC_017503
657063	655281	449290	451072	1783	1783	99.4	NC_017502	NC_017503
888836	888275	858376	857815	562	562	99.4	NC_017502	NC_017503
151807	152239	148415	148847	433	433	100.0	NC_017502	NC_017503
301113	300198	783975	784890	916	916	98.6	NC_017502	NC_017503
308043	311904	777435	773574	3862	3862	99.4	NC_017502	NC_017503
339705	341181	745757	744281	1477	1477	97.5	NC_017502	NC_017503
344662	345529	740800	739933	868	868	98.9	NC_017502	NC_017503
348303	350037	737159	735425	1735	1735	99.1	NC_017502	NC_017503
359133	360957	726313	724489	1825	1825	99.3	NC_017502	NC_017503
405144	406041	682527	681630	898	898	93.2	NC_017502	NC_017503
755491	756646	349701	348501	1156	1201	99.7	NC_017502	NC_017503
790667	789764	288749	289652	904	904	98.6	NC_017502	NC_017503
218066	221243	213264	216465	3178	3202	93.4	NC_017502	NC_017503
221242	222052	216464	217274	811	811	96.2	NC_017502	NC_017503
222119	223004	217341	218259	886	919	91.4	NC_017502	NC_017503
226554	229743	221799	224976	3190	3178	91.6	NC_017502	NC_017503
229904	232670	225131	227897	2767	2767	95.8	NC_017502	NC_017503
232676	235238	227903	230465	2563	2563	96.9	NC_017502	NC_017503
235316	236576	230543	231803	1261	1261	98.8	NC_017502	NC_017503
236585	238334	231812	233561	1750	1750	98.9	NC_017502	NC_017503
238347	240516	233574	235743	2170	2170	99.7	NC_017502	NC_017503
240523	242146	235750	237373	1624	1624	98.7	NC_017502	NC_017503
406302	407319	681379	680362	1018	1018	100.0	NC_017502	NC_017503
904547	904952	874088	874493	406	406	100.0	NC_017502	NC_017503
800643	801840	278773	277576	1198	1198	99.4	NC_017502	NC_017503
1001106	1000305	966688	965887	802	802	97.7	NC_017502	NC_017503
951899	948611	917756	914480	3289	3277	97.9	NC_017502	NC_017503
960420	958011	926318	923879	2410	2440	92.7	NC_017502	NC_017503
76008	77505	75969	77466	1498	1498	99.1	NC_017502	NC_017503
177874	178423	174469	175018	550	550	97.2	NC_017502	NC_017503
182494	182686	179087	179279	193	193	100.0	NC_017502	NC_017503
185707	187840	182295	184428	2134	2134	100.0	NC_017502	NC_017503
528197	529022	568589	567767	826	823	98.9	NC_017502	NC_017503
661242	660996	445111	445357	247	247	100.0	NC_017502	NC_017503
889664	888860	859204	858400	805	805	100.0	NC_017502	NC_017503
512105	511055	584846	585896	1051	1051	97.9	NC_017502	NC_017503
515766	516297	581183	580658	532	526	99.4	NC_017502	NC_017503
562541	561155	534209	535595	1387	1387	98.6	NC_017502	NC_017503
631578	630273	474787	476092	1306	1306	99.7	NC_017502	NC_017503
721634	720581	384738	385791	1054	1054	100.0	NC_017502	NC_017503
765202	764215	339930	340917	988	988	99.6	NC_017502	NC_017503
753680	754844	351469	350305	1165	1165	98.9	NC_017502	NC_017503
907006	907681	876547	877222	676	676	100.0	NC_017502	NC_017503
796670	794087	282746	285329	2584	2584	99.0	NC_017502	NC_017503
996982	996130	962563	961711	853	853	97.8	NC_017502	NC_017503
1003865	1003232	969447	968814	634	634	97.1	NC_017502	NC_017503
180384	180027	176978	176606	358	373	98.3	NC_017502	NC_017503
184009	182833	180601	179425	1177	1177	99.2	NC_017502	NC_017503
188581	187906	185169	184494	676	676	98.6	NC_017502	NC_017503
250791	252723	246017	247985	1933	1969	96.0	NC_017502	NC_017503
388857	388365	698799	699291	493	493	98.7	NC_017502	NC_017503
389227	388861	698429	698795	367	367	98.3	NC_017502	NC_017503
390780	389226	696738	698430	1555	1693	99.2	NC_017502	NC_017503
391683	390987	695970	696666	697	697	98.7	NC_017502	NC_017503
392589	391695	695064	695958	895	895	99.6	NC_017502	NC_017503
423928	424219	663742	663451	292	292	100.0	NC_017502	NC_017503
424221	424818	663449	662852	598	598	99.4	NC_017502	NC_017503
424822	425368	662848	662302	547	547	100.0	NC_017502	NC_017503
360974	362123	724472	723323	1150	1150	100.0	NC_017502	NC_017503
407318	408425	680363	679256	1108	1108	100.0	NC_017502	NC_017503
629986	630271	476379	476094	286	286	98.9	NC_017502	NC_017503
896223	897474	864779	867014	1252	2236	98.0	NC_017502	NC_017503
899015	900416	868555	869956	1402	1402	99.7	NC_017502	NC_017503
797248	796687	282168	282729	562	562	100.0	NC_017502	NC_017503
799434	797580	279982	281836	1855	1855	99.5	NC_017502	NC_017503
998094	996984	963675	962565	1111	1111	99.4	NC_017502	NC_017503
776800	776107	302618	303311	694	694	97.8	NC_017502	NC_017503
322706	323453	762757	762007	748	751	100.0	NC_017502	NC_017503
323544	325044	761955	760419	1501	1537	98.1	NC_017502	NC_017503
325047	325185	760415	760277	139	139	97.7	NC_017502	NC_017503
325188	326613	760274	758849	1426	1426	98.5	NC_017502	NC_017503
326909	327236	758553	758226	328	328	99.0	NC_017502	NC_017503
327239	328322	758223	757140	1084	1084	95.2	NC_017502	NC_017503
328321	328921	757141	756541	601	601	98.4	NC_017502	NC_017503
328963	329197	756499	756265	235	235	100.0	NC_017502	NC_017503
329471	330656	755993	754808	1186	1186	100.0	NC_017502	NC_017503
330743	331619	754721	753845	877	877	97.9	NC_017502	NC_017503
412952	411722	674730	675960	1231	1231	100.0	NC_017502	NC_017503
625117	624376	482638	483379	742	742	98.3	NC_017502	NC_017503
746499	744627	360085	361933	1873	1849	96.6	NC_017502	NC_017503
897483	899016	867023	868556	1534	1534	99.8	NC_017502	NC_017503
900451	902287	869992	871828	1837	1837	99.0	NC_017502	NC_017503
793765	792943	285651	286473	823	823	99.6	NC_017502	NC_017503
1002456	1001109	968038	966691	1348	1348	98.4	NC_017502	NC_017503
788055	785238	291361	294178	2818	2818	99.4	NC_017502	NC_017503
73505	73907	73466	73868	403	403	100.0	NC_017502	NC_017503
128306	130139	125738	126755	1834	1018	98.5	NC_017502	NC_017503
859785	859176	829323	828714	610	610	100.0	NC_017502	NC_017503
163475	164423	160081	161029	949	949	97.7	NC_017502	NC_017503
936605	934316	902371	900082	2290	2290	98.8	NC_017502	NC_017503
6392	8294	6643	7675	1903	1033	98.5	NC_017502	NC_017503
396623	395921	691046	691733	703	688	99.1	NC_017502	NC_017503
399883	401080	687788	686591	1198	1198	97.9	NC_017502	NC_017503
435267	437028	652405	650644	1762	1762	99.4	NC_017502	NC_017503
442531	442039	645146	645638	493	493	96.9	NC_017502	NC_017503
445312	445825	642365	641852	514	514	100.0	NC_017502	NC_017503
350140	352930	735323	732533	2791	2791	98.9	NC_017502	NC_017503
404151	405141	683520	682530	991	991	97.5	NC_017502	NC_017503
620838	620376	486917	487379	463	463	96.0	NC_017502	NC_017503
748225	748711	356960	356474	487	487	96.2	NC_017502	NC_017503
907773	908223	877314	877764	451	451	100.0	NC_017502	NC_017503
797475	797253	281941	282163	223	223	100.0	NC_017502	NC_017503
774460	772660	304959	306759	1801	1801	99.1	NC_017502	NC_017503
789656	788834	289760	290582	823	823	98.9	NC_017502	NC_017503
73296	73482	73257	73443	187	187	100.0	NC_017502	NC_017503
130820	131834	127595	128450	1015	856	98.5	NC_017502	NC_017503
454373	457550	633309	630132	3178	3178	99.6	NC_017502	NC_017503
457559	458786	630123	628896	1228	1228	99.7	NC_017502	NC_017503
458799	461724	628883	625958	2926	2926	99.3	NC_017502	NC_017503
462468	461847	625213	625834	622	622	99.5	NC_017502	NC_017503
462768	462477	624913	625204	292	292	100.0	NC_017502	NC_017503
463889	463124	623792	624557	766	766	99.6	NC_017502	NC_017503
573236	571055	523461	525702	2182	2242	98.3	NC_017502	NC_017503
574149	573282	522608	523475	868	868	98.6	NC_017502	NC_017503
575040	574365	521716	522391	676	676	98.6	NC_017502	NC_017503
679623	680250	426747	426120	628	628	100.0	NC_017502	NC_017503
586836	584934	509912	511814	1903	1903	98.8	NC_017502	NC_017503
802384	801823	277032	277593	562	562	100.0	NC_017502	NC_017503
910525	912025	880113	882147	1501	2035	98.9	NC_017502	NC_017503
1892	2681	1885	2674	790	790	99.6	NC_017502	NC_017503
534960	535911	561829	560878	952	952	96.5	NC_017502	NC_017503
663853	662248	442500	444105	1606	1606	100.0	NC_017502	NC_017503
890224	890077	859764	859617	148	148	100.0	NC_017502	NC_017503
589637	587237	507110	509510	2401	2401	98.8	NC_017502	NC_017503
670506	669189	435853	437170	1318	1318	100.0	NC_017502	NC_017503
806308	805351	273106	274063	958	958	99.0	NC_017502	NC_017503
917143	915805	887836	885931	1339	1906	98.6	NC_017502	NC_017503
10079	10886	10048	10855	808	808	97.3	NC_017502	NC_017503
399264	399903	688407	687768	640	640	97.6	NC_017502	NC_017503
537186	537507	559510	559141	322	370	86.0	NC_017502	NC_017503
658104	657078	448249	449275	1027	1027	100.0	NC_017502	NC_017503
660993	659982	445360	446371	1012	1012	100.0	NC_017502	NC_017503
139093	140572	135708	137187	1480	1480	95.3	NC_017502	NC_017503
182321	182495	178914	179088	175	175	100.0	NC_017502	NC_017503
245710	246493	240937	241720	784	784	97.3	NC_017502	NC_017503
418702	419782	668968	667888	1081	1081	99.7	NC_017502	NC_017503
420532	422287	667138	665383	1756	1756	99.8	NC_017502	NC_017503
550051	549370	546728	547409	682	682	96.0	NC_017502	NC_017503
557844	557469	538926	539301	376	376	90.3	NC_017502	NC_017503
707513	706964	398857	399406	550	550	100.0	NC_017502	NC_017503
716475	713781	389897	392591	2695	2695	97.9	NC_017502	NC_017503
505110	506961	609328	607489	1852	1840	92.8	NC_017502	NC_017503
530512	532951	566277	563838	2440	2440	99.5	NC_017502	NC_017503
655218	653733	451135	452620	1486	1486	100.0	NC_017502	NC_017503
665682	664155	440671	442198	1528	1528	100.0	NC_017502	NC_017503
893809	894754	863350	864295	946	946	98.7	NC_017502	NC_017503
569900	570896	526857	525861	997	997	97.8	NC_017502	NC_017503
632569	632287	473796	474078	283	283	97.8	NC_017502	NC_017503
634080	635196	472285	471169	1117	1117	97.8	NC_017502	NC_017503
642474	642240	463905	464139	235	235	100.0	NC_017502	NC_017503
1012006	1010830	977590	976414	1177	1177	99.7	NC_017502	NC_017503
689408	688574	416963	417797	835	835	100.0	NC_017502	NC_017503
666689	665690	439664	440663	1000	1000	100.0	NC_017502	NC_017503
805368	804198	274046	275216	1171	1171	99.2	NC_017502	NC_017503
912460	913372	882582	883494	913	913	97.6	NC_017502	NC_017503
425371	426928	662299	660742	1558	1558	100.0	NC_017502	NC_017503
426935	427805	660726	659865	871	862	100.0	NC_017502	NC_017503
427808	429224	659862	658446	1417	1417	99.7	NC_017502	NC_017503
429216	429609	658454	658061	394	394	99.2	NC_017502	NC_017503
429608	430535	658062	657135	928	928	98.3	NC_017502	NC_017503
430528	431389	657142	656281	862	862	99.6	NC_017502	NC_017503
431732	432602	655938	655068	871	871	98.6	NC_017502	NC_017503
445980	448200	641697	639120	2221	2578	97.9	NC_017502	NC_017503
448575	454371	639107	633311	5797	5797	99.5	NC_017502	NC_017503
941961	945117	907788	910053	3157	2266	99.0	NC_017502	NC_017503
72417	72747	72378	72708	331	331	100.0	NC_017502	NC_017503
137137	139078	133752	135693	1942	1942	98.4	NC_017502	NC_017503
417811	418255	669859	669415	445	445	100.0	NC_017502	NC_017503
523882	525685	572892	571104	1804	1789	98.6	NC_017502	NC_017503
555380	553988	541390	542782	1393	1393	96.9	NC_017502	NC_017503
878850	877569	848388	847107	1282	1282	100.0	NC_017502	NC_017503
705613	705292	400758	401079	322	322	100.0	NC_017502	NC_017503
860372	859796	829910	829334	577	577	100.0	NC_017502	NC_017503
363072	363912	722374	721534	841	841	99.2	NC_017502	NC_017503
364218	368946	721228	716500	4729	4729	98.5	NC_017502	NC_017503
370957	371806	714097	713398	850	700	93.1	NC_017502	NC_017503
371816	373454	713388	711741	1639	1648	98.8	NC_017502	NC_017503
373463	374099	711740	711119	637	622	99.0	NC_017502	NC_017503
374128	374812	711090	710433	685	658	97.2	NC_017502	NC_017503
374795	376346	710434	708868	1552	1567	97.4	NC_017502	NC_017503
376418	376778	708814	708436	361	379	98.3	NC_017502	NC_017503
539007	538152	557767	558622	856	856	98.9	NC_017502	NC_017503
242156	245087	237383	240314	2932	2932	98.7	NC_017502	NC_017503
471453	474906	616189	612775	3454	3415	97.3	NC_017502	NC_017503
525838	526141	570951	570648	304	304	98.0	NC_017502	NC_017503
551936	550034	544834	546745	1903	1912	97.7	NC_017502	NC_017503
643406	642518	462973	463861	889	889	99.6	NC_017502	NC_017503
881754	880959	851292	850497	796	796	99.6	NC_017502	NC_017503
1009667	1007720	975251	973304	1948	1948	99.6	NC_017502	NC_017503
862923	861534	832461	831072	1390	1390	100.0	NC_017502	NC_017503
685561	684598	420785	421772	964	988	100.0	NC_017502	NC_017503
830658	828531	499668	501783	2128	2116	90.7	NC_017502	NC_017503
331621	332257	753843	753207	637	637	96.6	NC_017502	NC_017503
356251	357379	729146	728084	1129	1063	95.4	NC_017502	NC_017503
410423	409085	677259	678597	1339	1339	99.5	NC_017502	NC_017503
624377	623945	483378	483810	433	433	98.6	NC_017502	NC_017503
747449	747779	357595	357406	331	190	98.3	NC_017502	NC_017503
756699	757362	348448	347785	664	664	99.0	NC_017502	NC_017503
792025	790669	287391	288747	1357	1357	100.0	NC_017502	NC_017503
800529	799530	278887	279886	1000	1000	100.0	NC_017502	NC_017503
999033	998100	964614	963681	934	934	100.0	NC_017502	NC_017503
780467	776891	298951	302527	3577	3577	97.3	NC_017502	NC_017503
180523	180973	177117	177567	451	451	99.3	NC_017502	NC_017503
184367	185573	180955	182161	1207	1207	99.2	NC_017502	NC_017503
248469	249864	243696	245127	1396	1432	98.7	NC_017502	NC_017503
253052	255308	248320	250951	2257	2632	72.0	NC_017502	NC_017503
466482	468174	621155	619463	1693	1693	99.6	NC_017502	NC_017503
517365	519780	579585	577170	2416	2416	98.5	NC_017502	NC_017503
